This file was created by CMPT_EP_CFP_OP_INV_NI_AC_RETS using the 202405 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on E/P.

The portfolios are constructed at the end of June.  E/P is earnings before
extraordinary at the last fiscal year end of the prior calendar year divided
by ME at the end of December of the prior year.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weight Returns -- Monthly
,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
199404,    0.62,    0.64,    1.28,    1.35,    0.77,    1.03,    0.42,    2.32,    1.55,   -0.49,    1.79,    0.35,    1.58,    0.58,    0.26,    3.96,    1.08,    2.65,   -0.02
199405,    0.20,    0.61,    1.41,    1.04,    0.56,    1.49,    1.75,   -0.11,    1.42,   -0.66,    1.53,    0.73,    2.10,    2.48,    1.00,   -0.94,    0.54,    0.88,    2.21
199406,   -3.70,   -3.45,   -2.01,   -2.22,   -3.07,   -2.88,   -2.32,   -1.64,   -2.43,   -2.69,   -3.37,   -4.28,   -1.76,   -2.30,   -2.34,   -1.28,   -1.93,   -2.43,   -2.43
199407,    3.29,    3.46,    2.99,    2.76,    2.48,    4.24,    2.32,    3.52,    2.74,    2.29,    2.63,    5.41,    3.03,    1.88,    2.93,    4.08,    2.80,    3.03,    2.40
199408,    6.14,    5.48,    3.90,    3.22,    5.56,    4.61,    4.09,    2.84,    4.04,    6.68,    4.65,    5.33,    3.84,    3.47,    4.94,    3.64,    1.79,    4.50,    3.49
199409,   -0.62,   -1.19,   -1.59,   -4.45,   -1.52,   -1.03,   -1.55,   -2.71,   -4.70,   -1.49,   -1.55,   -0.58,   -1.52,   -1.24,   -1.97,   -1.74,   -4.00,   -5.35,   -3.90
199410,    0.99,    2.40,    1.61,    1.61,    2.13,    2.33,    0.32,    3.53,    0.67,    2.37,    1.92,    2.91,    1.69,    0.26,    0.39,    3.73,    3.25,    0.47,    0.92
199411,   -4.38,   -3.75,   -2.99,   -3.97,   -3.62,   -3.73,   -3.49,   -2.06,   -4.83,   -4.67,   -2.75,   -3.98,   -3.45,   -4.14,   -2.61,   -1.75,   -2.49,   -3.97,   -5.85
199412,   -0.16,    0.95,    2.32,    0.62,    1.07,    2.76,    1.97,    0.68,    0.43,    1.28,    0.90,    0.73,    4.99,    1.69,    2.33,    0.49,    0.93,    1.02,   -0.29
199501,    0.91,    1.65,    2.31,    3.62,    1.67,    1.45,    2.08,    3.17,    4.29,    0.53,    2.61,    1.62,    1.27,    2.09,    2.07,    3.65,    2.51,    4.59,    3.92
199502,    4.17,    3.46,    3.88,    5.12,    3.20,    4.54,    4.19,    2.75,    6.05,    2.76,    3.56,    3.93,    5.18,    4.23,    4.14,    2.18,    3.54,    6.51,    5.47
199503,    2.92,    3.58,    2.27,    1.70,    3.50,    2.56,    2.35,    2.72,    1.33,    3.29,    3.66,    3.73,    1.34,    2.36,    2.34,    3.00,    2.34,    2.29,    0.13
199504,    3.76,    1.52,    2.58,    3.69,    1.13,    1.71,    2.76,    3.20,    4.33,    1.62,    0.73,    2.27,    1.12,    1.98,    3.81,    3.63,    2.60,    4.69,    3.88
199505,    0.64,    2.52,    3.72,    5.82,    2.25,    3.92,    2.85,    4.87,    5.70,    2.02,    2.44,    3.01,    4.90,    2.29,    3.61,    4.05,    6.03,    5.68,    5.72
199506,    4.91,    4.44,    1.83,    2.66,    4.51,    2.54,    3.05,    1.22,    3.29,    4.77,    4.30,    4.32,    0.66,    3.19,    2.88,    0.95,    1.58,    2.81,    3.89
199507,    6.08,    4.94,    3.51,    3.68,    5.33,    3.68,    3.48,    3.81,    3.77,    6.40,    4.32,    4.27,    3.21,    2.74,    4.62,    4.05,    3.52,    2.38,    4.90
199508,    3.02,    0.19,    0.20,    3.44,    0.75,   -0.67,    0.47,    1.81,    3.66,    1.11,    0.40,   -0.80,   -0.57,    0.52,    0.38,    0.81,    3.05,    2.86,    4.29
199509,    1.70,    2.92,    4.35,    4.76,    2.70,    4.85,    3.47,    4.66,    4.07,    1.68,    3.68,    3.32,    6.09,    3.78,    2.99,    3.58,    5.97,    4.00,    4.12
199510,   -6.55,   -1.42,    0.28,   -2.13,   -1.48,   -0.42,   -0.39,    0.31,   -2.63,   -1.07,   -1.86,   -1.32,    0.30,    0.64,   -1.93,    1.64,   -1.25,   -1.00,   -3.89
199511,    3.13,    4.61,    4.11,    4.75,    4.18,    5.30,    4.17,    2.35,    6.06,    3.13,    5.19,    5.37,    5.24,    3.36,    5.43,    2.24,    2.48,    4.99,    6.92
199512,    1.20,    0.12,    2.25,    2.07,   -0.12,    1.35,    2.69,    1.50,    2.58,    0.35,   -0.57,    0.55,    1.97,    3.46,    1.52,    1.78,    1.18,    4.48,    1.08
199601,    2.26,    1.73,    3.41,    2.94,    1.60,    2.86,    3.68,    2.25,    3.59,    1.24,    1.93,    1.98,    3.54,    2.29,    5.83,    2.62,    1.79,    3.00,    4.07
199602,    3.36,    2.53,    1.07,    1.74,    3.32,    0.64,    1.99,    0.99,    1.72,    3.84,    2.82,    1.11,    0.29,    1.28,    3.05,    0.37,    1.77,    0.13,    2.98
199603,    0.23,    1.58,    0.81,    1.31,    1.09,    1.15,    1.29,    0.17,    2.34,    1.17,    1.02,    2.47,    0.18,    1.35,    1.22,    0.76,   -0.55,    0.87,    3.46
199604,    7.32,    3.59,    1.54,    0.79,    4.52,    1.38,    1.69,    2.43,   -0.33,    5.53,    3.55,    1.90,    0.98,    2.39,    0.66,    2.12,    2.81,   -1.07,    0.25
199605,    4.50,    2.67,    2.71,    2.38,    3.46,    2.59,    1.97,    2.54,    2.49,    2.22,    4.67,    1.19,    3.65,    2.37,    1.35,    2.83,    2.18,    1.72,    3.09
199606,   -4.97,   -1.45,    0.41,   -0.10,   -1.74,   -0.08,   -0.10,    1.01,   -0.52,   -3.07,   -0.48,   -0.89,    0.53,    0.75,   -1.39,    1.30,    0.64,    0.66,   -1.43
199607,  -12.04,   -6.43,   -4.71,   -2.69,   -7.12,   -5.22,   -4.70,   -2.38,   -3.50,  -10.11,   -4.81,   -5.03,   -5.38,   -5.57,   -3.58,   -3.34,   -1.53,   -4.27,   -2.60
199608,    3.87,    3.28,    2.27,    4.20,    3.33,    3.06,    0.95,    4.56,    3.62,    3.78,    2.99,    3.20,    2.94,    1.52,    0.24,    4.05,    5.00,    3.66,    3.58
199609,    4.64,    6.05,    4.96,    4.60,    5.87,    5.97,    4.12,    5.28,    4.32,    7.26,    4.85,    6.40,    5.60,    4.56,    3.56,    5.63,    4.98,    5.19,    3.31
199610,   -3.41,   -0.09,    2.46,    4.36,   -0.86,    1.09,    3.02,    4.82,    3.84,   -2.90,    0.66,    1.41,    0.80,    3.76,    2.05,    4.51,    5.09,    3.70,    4.00
199611,    2.66,    6.13,    7.11,    8.72,    5.16,    7.49,    6.70,    8.74,    8.33,    6.22,    4.39,    7.98,    7.06,    6.78,    6.59,    8.13,    9.26,    9.18,    7.33
199612,    1.32,   -1.39,   -0.98,   -1.86,   -0.88,   -2.63,   -0.24,   -0.59,   -1.78,   -1.16,   -0.68,   -2.33,   -2.90,   -0.95,    0.68,    1.04,   -1.96,   -2.10,   -1.38
199701,    2.72,    5.83,    5.52,    5.48,    4.68,    6.52,    4.87,    6.06,    6.06,    2.20,    6.52,    7.98,    5.17,    5.92,    3.53,    7.63,    4.71,    6.64,    5.36
199702,   -3.12,   -1.35,    1.14,    1.64,   -2.54,    0.60,    2.52,    0.09,    2.38,   -5.03,   -0.77,    0.80,    0.42,    0.53,    5.10,   -0.52,    0.63,    1.98,    2.87
199703,   -4.96,   -5.63,   -3.16,   -4.83,   -5.79,   -3.68,   -3.85,   -4.07,   -5.02,   -7.18,   -4.84,   -5.34,   -2.11,   -2.04,   -6.11,   -3.51,   -4.56,   -4.97,   -5.09
199704,   -1.48,    5.78,    4.48,    4.85,    5.29,    5.74,    3.93,    5.28,    4.31,   -0.17,    8.88,    6.64,    4.91,    4.61,    3.05,    4.90,    5.60,    4.25,    4.38
199705,   10.60,    7.86,    6.37,    5.81,    9.50,    6.02,    6.68,    5.37,    5.64,   12.50,    7.70,    5.04,    6.93,    6.45,    6.98,    4.57,    6.04,    5.72,    5.54
199706,    4.75,    4.00,    4.01,    5.03,    2.41,    5.89,    3.99,    4.61,    3.77,    1.98,    2.68,    6.87,    5.00,    3.54,    4.59,    2.11,    6.73,    4.42,    3.01
199707,    8.95,    6.66,    7.99,    8.93,    7.93,    7.34,    6.77,    8.14,    9.38,    9.47,    6.72,    4.68,   10.17,    5.64,    7.35,    7.67,    8.51,    7.35,   11.60
199708,    0.84,   -5.20,   -3.73,   -2.95,   -4.76,   -5.48,   -3.28,   -3.50,   -1.58,   -3.28,   -5.95,   -5.91,   -5.05,   -3.81,   -3.02,   -2.51,   -4.27,   -1.30,   -1.89
199709,    9.26,    5.01,    5.30,    7.18,    4.55,    5.36,    5.45,    6.78,    6.52,    2.54,    6.23,    5.75,    4.96,    6.54,    4.92,    5.45,    7.83,    4.21,    8.98
199710,   -4.49,   -3.40,   -3.63,   -2.36,   -3.50,   -3.81,   -3.24,   -1.93,   -3.95,   -2.93,   -3.96,   -3.24,   -4.38,   -3.76,   -2.99,   -3.36,   -0.82,   -4.61,   -3.27
199711,   -1.29,    3.65,    4.40,    3.18,    2.77,    4.61,    4.57,    4.54,    1.58,    1.91,    3.47,    5.08,    4.13,    2.56,    5.55,    4.39,    4.66,    2.39,    0.75
199712,   -0.85,    0.51,    2.08,    4.57,   -0.53,    1.50,    2.23,    4.36,    4.47,   -2.12,    0.73,    2.15,    0.85,    2.58,    2.06,    3.97,    4.65,    3.36,    5.64
199801,    2.17,    1.81,    0.87,   -2.32,    1.99,    3.02,   -0.77,   -2.21,   -1.48,    4.03,    0.43,    1.53,    4.55,    0.51,   -1.38,   -1.03,   -3.08,   -1.79,   -1.16
199802,    6.23,    7.98,    6.91,    7.90,    9.33,    6.57,    6.59,    7.04,    9.00,   10.99,    8.01,    5.90,    7.25,    7.96,    5.92,    7.23,    6.90,    7.03,   11.00
199803,    6.92,    5.60,    3.98,    6.28,    7.05,    2.45,    4.90,    6.24,    5.98,    7.52,    6.66,    3.30,    1.61,    6.29,    4.21,    5.83,    6.55,    5.07,    6.88
199804,    2.74,    1.60,    0.90,    0.77,    1.94,    1.19,    0.83,    0.04,    1.74,    1.58,    2.24,    1.04,    1.34,    0.82,    0.84,    0.28,   -0.13,    0.59,    2.85
199805,   -5.12,   -3.24,   -1.93,   -0.94,   -3.47,   -2.48,   -1.67,   -2.20,    0.25,   -5.08,   -2.16,   -2.85,   -2.11,   -2.45,   -1.28,   -2.38,   -2.06,   -3.29,    3.56
199806,    4.13,    6.07,    2.76,    1.03,    6.93,    4.46,    2.32,    0.31,    2.38,   12.31,    2.69,    4.63,    4.29,    3.88,    1.56,    1.08,   -0.27,    0.30,    4.18
199807,   -3.79,   -2.64,   -0.01,   -4.01,   -2.03,   -2.53,   -1.29,   -0.29,   -3.53,   -0.20,   -4.13,   -3.76,    0.03,   -1.47,   -1.12,    2.32,   -4.82,   -3.99,   -2.91
199808,  -20.60,  -14.72,  -14.75,  -17.33,  -16.22,  -13.37,  -12.90,  -15.63,  -19.43,  -15.69,  -16.84,  -11.88,  -16.33,  -17.10,   -9.10,  -16.62,  -13.77,  -18.71,  -20.37
199809,   14.32,    6.42,    6.89,    2.40,    6.92,    6.46,    6.36,    6.29,    0.23,   10.82,    2.31,    5.53,    8.42,    5.64,    6.95,    6.53,    5.84,   -2.08,    3.35
199810,    5.81,    7.37,    7.83,    7.86,    6.35,    8.93,    7.78,    6.49,    9.78,    2.75,   10.96,    9.20,    8.35,   10.78,    5.32,    7.43,    4.94,   11.11,    8.07
199811,   10.42,    6.62,    5.99,    5.19,    6.54,    5.60,    6.04,    7.19,    5.51,    8.21,    4.57,    6.75,    3.21,    5.35,    6.63,    8.68,    4.69,    5.42,    5.65
199812,   11.71,    7.81,    5.59,    0.81,    9.32,    6.74,    3.79,    2.87,    1.63,   13.58,    4.08,    5.12,   10.23,    5.79,    2.06,    4.78,   -0.46,    0.98,    2.57
199901,   10.96,    4.91,    0.77,    1.83,    6.09,    3.29,   -1.55,    0.81,    3.40,    9.50,    1.56,    2.73,    4.43,    1.15,   -3.90,    1.67,   -0.95,    1.67,    5.86
199902,   -2.84,   -3.81,   -4.26,   -2.26,   -5.49,   -1.79,   -3.26,   -5.32,   -1.66,   -7.50,   -2.61,   -0.62,   -4.15,   -2.40,   -4.05,   -6.25,   -3.37,   -0.05,   -3.88
199903,   10.16,    4.20,    1.05,    3.94,    4.48,    3.06,    0.69,    1.88,    4.12,    6.10,    2.26,    3.69,    1.73,    2.71,   -1.19,    1.04,    3.61,    5.25,    2.51
199904,    5.11,    1.19,    7.63,    8.00,    1.22,    1.27,   10.18,    9.47,    6.80,   -0.41,    3.54,    1.12,    1.58,    9.57,   10.77,    9.06,   10.29,    6.96,    6.57
199905,   -3.44,   -2.22,   -0.59,   -1.45,   -1.96,   -1.87,   -0.57,   -0.84,   -2.03,   -1.79,   -2.20,   -2.69,   -0.14,   -1.83,    0.62,   -1.06,   -0.38,   -1.29,   -3.14
199906,    3.29,    7.17,    3.88,    2.04,    6.65,    6.71,    3.18,    4.41,    1.74,    9.28,    3.18,    8.10,    3.81,    4.55,    1.94,    5.34,    2.57,    3.15,   -0.34
199907,   -3.07,   -2.70,   -3.77,   -3.90,   -3.16,   -1.89,   -4.30,   -3.52,   -3.72,   -4.38,   -1.75,   -1.42,   -3.07,   -4.22,   -4.41,   -2.99,   -4.15,   -2.04,   -5.77
199908,   -0.76,    0.22,   -3.82,   -3.50,    1.75,   -4.30,   -3.32,   -3.75,   -3.02,    2.19,    1.26,   -4.02,   -5.00,   -5.11,   -0.57,   -3.39,   -4.18,   -4.64,   -0.95
199909,   -2.03,   -2.24,   -3.31,   -4.27,   -2.22,   -2.55,   -3.13,   -3.90,   -4.98,   -1.31,   -3.25,   -2.30,   -3.18,   -1.80,   -5.07,   -4.43,   -3.26,   -5.90,   -3.86
199910,    5.96,    6.32,    6.73,    4.92,    8.43,    1.57,    7.97,    5.31,    3.93,    7.22,    9.84,    0.12,    5.36,   10.49,    4.52,    4.46,    6.31,    2.96,    5.09
199911,    8.61,    4.21,   -2.32,   -0.23,    4.51,    1.35,   -1.76,   -0.49,   -1.58,    7.16,    1.51,    3.26,   -3.41,   -0.98,   -2.90,   -2.31,    1.61,   -1.67,   -1.49
199912,   13.32,    8.51,    0.23,    4.56,   10.74,    0.72,    1.22,    1.76,    4.41,   14.83,    5.70,    1.44,   -1.17,    1.13,    1.35,   -0.94,    4.76,    1.60,    7.69
200001,   -0.54,   -4.93,   -3.76,   -7.62,   -5.93,   -2.39,   -3.36,   -5.21,   -7.65,   -8.95,   -1.91,   -1.48,   -4.88,   -3.13,   -3.70,   -2.96,   -7.57,   -7.08,   -8.28
200002,   17.81,    1.16,   -6.32,   -3.47,    3.46,   -6.69,   -5.54,   -4.62,   -4.96,    7.10,   -1.06,   -6.44,   -7.39,   -5.83,   -5.12,   -7.44,   -1.51,   -3.89,   -6.16
200003,   -4.12,    9.13,   10.00,   12.46,    8.63,   10.42,   10.65,   11.48,   11.74,    8.43,    8.91,   10.96,    8.84,   11.25,    9.76,    9.62,   13.40,   11.41,   12.11
200004,   -8.96,   -4.16,   -1.13,    0.59,   -4.83,   -1.58,   -1.74,    0.44,    1.55,   -8.14,   -0.36,   -1.77,   -1.02,   -2.01,   -1.32,    1.51,   -0.62,    1.24,    1.92
200005,   -8.17,   -3.37,    1.51,   -1.84,   -3.90,   -0.18,    0.36,    0.66,   -3.05,   -6.84,   -0.23,   -1.54,    3.83,    0.47,    0.21,    1.59,   -0.30,   -1.03,   -5.35
200006,   10.94,    5.17,   -5.46,   -0.72,    6.52,   -1.08,   -5.45,   -0.60,   -3.68,   10.10,    2.48,    0.70,   -6.08,   -4.98,   -6.13,   -4.05,    3.01,   -4.78,   -2.37
200007,   -9.50,   -2.96,    5.24,    4.57,   -3.35,    1.35,    4.21,    6.10,    3.94,   -3.71,   -2.70,   -0.76,    5.76,    3.63,    5.36,    6.49,    5.48,    4.08,    3.49
200008,   14.00,    6.13,    9.22,    9.21,    6.57,    5.12,    9.64,   10.77,    7.79,    8.01,    3.99,    3.75,    7.82,   11.15,    6.63,   10.47,   11.26,    8.13,    6.74
200009,   -8.61,   -6.08,    0.12,    4.09,   -7.36,    0.28,    1.46,    2.15,    2.81,   -8.25,   -5.71,    1.20,   -1.44,    0.67,    3.11,   -0.17,    5.88,    3.05,    2.07
200010,  -11.49,   -1.56,    1.21,    1.17,   -3.12,    4.74,    1.88,   -1.10,    3.89,   -5.68,    1.52,    6.50,    1.24,    2.04,    1.56,   -0.15,   -2.52,    4.20,    2.90
200011,  -26.29,   -9.43,   -2.77,   -2.38,  -11.05,   -1.83,   -2.05,   -3.81,   -3.22,  -14.79,   -4.73,   -1.82,   -1.85,   -2.67,   -0.76,   -5.47,   -1.18,   -3.37,   -2.77
200012,    2.01,   -1.28,    9.05,   10.64,   -1.73,    2.65,    8.95,   11.65,   10.89,   -3.61,    1.10,    0.64,    6.86,    9.08,    8.64,   12.56,   10.28,   11.28,    9.72
200101,    7.60,    3.81,    1.01,    1.97,    4.62,    0.92,   -0.87,    3.09,    1.60,    8.72,   -1.46,    0.47,    1.81,   -1.28,    0.13,    3.49,    2.50,    2.15,   -0.09
200102,  -20.48,  -10.48,   -3.15,    0.68,  -12.56,   -2.68,   -1.80,   -2.28,    2.13,  -16.73,   -5.73,   -1.45,   -5.03,   -2.98,    1.16,   -2.91,   -1.35,    3.34,   -1.64
200103,  -14.13,   -7.62,   -2.71,   -1.11,   -8.75,   -3.54,   -3.49,    0.14,   -1.27,  -10.78,   -5.80,   -3.25,   -4.10,   -4.88,   -0.15,    0.86,   -0.89,   -0.78,   -2.87
200104,   12.29,    8.88,    5.21,    4.91,   10.12,    4.71,    5.56,    4.59,    4.84,   13.17,    5.94,    4.36,    5.40,    6.04,    4.45,    4.30,    5.01,    3.75,    8.53
200105,    0.83,    0.15,    3.58,    2.55,   -0.25,    2.33,    3.10,    4.58,    0.98,   -0.46,    0.06,    1.70,    3.60,    3.28,    2.70,    4.43,    4.80,    0.84,    1.45
200106,   -2.08,   -2.05,   -0.76,    0.51,   -1.57,   -2.80,   -0.63,   -0.91,    1.30,   -1.06,   -2.31,   -3.89,   -0.65,   -1.45,    1.35,   -1.14,   -0.57,    2.50,   -2.54
200107,  -10.77,   -1.28,   -0.79,    0.31,   -1.00,   -1.53,   -0.30,   -0.23,   -0.54,   -4.18,    1.52,   -2.23,   -0.99,   -1.35,    0.74,   -1.32,    1.01,    0.41,   -2.53
200108,  -11.22,   -7.00,   -4.04,   -4.54,   -6.81,   -6.38,   -3.00,   -2.81,   -6.13,   -8.83,   -5.30,   -7.66,   -5.41,   -3.76,   -2.27,   -2.43,   -3.22,   -6.64,   -5.02
200109,  -16.95,   -8.52,   -6.88,  -12.71,   -7.89,   -8.60,   -8.37,   -6.15,  -16.50,  -12.22,   -4.75,  -10.77,   -6.98,   -8.91,   -7.84,   -3.07,   -9.65,  -16.83,  -15.78
200110,    7.38,    3.42,    0.68,    2.62,    2.93,    3.94,   -1.02,   -0.23,    3.09,    5.96,    0.91,    5.18,    3.05,    2.53,   -4.66,   -2.28,    2.26,    1.72,    6.07
200111,   12.92,    8.03,    6.37,    8.39,    7.54,    7.46,    8.96,    4.29,   10.98,   10.63,    5.37,    9.77,    5.77,    9.02,    8.89,    2.42,    6.45,   11.74,    9.38
200112,    3.77,    0.20,    3.03,    3.46,   -0.30,    2.58,    3.11,    2.92,    3.79,   -1.72,    0.75,    1.93,    3.09,    1.77,    4.58,    2.66,    3.20,    3.22,    5.00
200201,   -6.28,   -1.09,   -0.21,   -0.21,   -1.85,    0.37,   -0.74,    0.00,    2.28,   -2.11,   -1.66,    1.53,   -0.51,   -2.32,    0.96,    1.93,   -2.13,    3.05,    0.65
200202,   -6.23,   -1.95,   -1.77,   -0.73,   -1.93,   -2.57,   -2.08,    1.10,   -0.76,   -5.74,    0.79,   -2.01,   -3.01,   -2.94,   -1.20,    2.66,   -0.70,   -0.06,   -2.30
200203,    7.02,    2.97,    5.10,    8.06,    3.07,    3.99,    5.95,    5.48,    8.15,    5.14,    1.69,    2.64,    5.05,    5.93,    5.97,    3.38,    7.99,    7.58,    9.45
200204,   -9.35,   -5.85,   -4.97,    0.90,   -6.06,   -6.43,   -3.86,    0.14,    0.87,   -6.87,   -5.49,   -5.18,   -7.38,   -4.45,   -3.25,   -0.54,    0.92,    0.95,    0.68
200205,   -4.21,   -1.81,   -0.36,    0.45,   -2.15,   -0.36,   -1.71,    1.67,   -0.70,   -2.61,   -1.83,   -0.68,   -0.11,   -2.20,   -1.21,    1.95,    1.37,    0.12,   -2.50
200206,  -10.05,   -6.96,   -7.26,   -4.88,   -7.80,   -6.80,   -5.08,   -6.09,   -5.82,   -9.14,   -6.89,   -4.22,   -8.82,   -5.32,   -4.85,   -7.78,   -4.16,   -6.89,   -3.38
200207,  -12.65,   -7.11,   -7.75,   -7.30,   -9.21,   -4.58,   -8.35,   -7.33,   -7.51,   -6.82,  -10.69,   -3.67,   -6.54,   -6.38,   -9.36,   -7.68,   -6.98,   -5.75,  -12.29
200208,    0.87,    0.07,    0.98,    1.75,    0.46,    0.15,    0.80,    0.84,    2.09,   -2.39,    2.30,   -0.52,    1.65,    1.81,    0.26,    0.44,    1.25,    2.47,    0.96
200209,  -12.78,   -9.77,   -9.94,  -10.97,   -9.71,  -10.33,   -9.58,   -9.65,  -11.21,   -8.44,  -10.50,   -9.86,  -11.37,   -9.09,   -9.84,   -8.70,  -10.63,  -12.38,   -7.80
200210,    9.81,    9.51,    6.97,    3.60,   10.87,    7.65,    7.85,    2.20,    4.28,   12.44,    9.88,    7.37,    8.28,    1.94,   11.02,    1.78,    2.63,    5.76,    0.18
200211,   17.33,    5.22,    4.29,    2.35,    6.64,    3.40,    4.91,    1.93,    2.61,    9.20,    5.03,    2.95,    4.39,    2.57,    6.06,    1.88,    1.98,    1.46,    6.06
200212,  -11.82,   -6.77,   -3.54,   -0.10,   -7.79,   -4.58,   -4.38,   -0.70,    0.52,   -8.87,   -7.09,   -5.06,   -3.53,   -4.58,   -4.29,   -0.40,   -1.02,    0.70,    0.02
200301,   -1.95,   -2.94,   -2.55,   -2.74,   -2.79,   -3.11,   -2.47,   -1.70,   -3.75,   -0.95,   -3.96,   -3.18,   -2.97,   -1.27,   -3.04,   -2.12,   -1.26,   -4.32,   -2.07
200302,   -1.92,   -1.31,   -2.92,   -1.43,   -2.00,   -0.67,   -3.68,   -1.81,   -1.53,   -3.08,   -1.29,   -0.19,   -1.71,   -3.10,   -3.96,   -2.32,   -1.29,   -1.57,   -1.40
200303,   -1.29,    2.40,    0.93,   -0.63,    2.10,    2.16,    1.33,    0.88,   -2.25,    1.70,    2.36,    2.87,    0.61,    0.60,    1.70,    0.05,    1.70,   -3.73,    1.94
200304,   12.37,    7.89,    7.86,    7.22,    9.15,    6.16,    8.17,    8.06,    7.21,    8.86,    9.34,    5.94,    6.64,    8.33,    8.10,    8.90,    7.23,    7.00,    7.75
200305,   12.81,    4.41,    5.23,    9.35,    5.03,    4.24,    4.68,    6.58,   10.73,    8.96,    2.42,    3.42,    6.06,    4.73,    4.66,    5.74,    7.43,   11.06,    9.86
200306,    1.92,    1.58,    1.35,    0.55,    1.46,    1.16,    1.85,    0.49,    1.82,    1.85,    1.19,    1.78,   -0.17,    2.24,    1.66,    2.29,   -1.29,    1.47,    2.75
200307,    3.95,    3.23,    1.38,    0.62,    4.95,    0.10,    0.41,    2.98,   -0.42,    5.48,    4.65,   -0.25,    0.64,   -0.75,    1.59,    3.94,    1.79,    1.74,   -3.21
200308,    5.78,    3.03,    0.69,    1.74,    3.37,    1.12,    1.72,    0.49,    2.78,    3.73,    3.17,    2.30,   -0.71,    0.47,    2.95,    0.40,    0.61,    1.03,    5.16
200309,   -2.09,   -2.03,   -0.17,    0.42,   -2.36,   -1.26,   -0.55,    0.44,    1.63,   -2.34,   -2.37,   -1.33,   -1.14,   -0.92,   -0.19,    1.53,   -0.93,    0.65,    2.92
200310,    9.11,    5.70,    5.20,    7.38,    6.93,    4.03,    3.68,    6.90,    8.40,    8.39,    6.09,    3.07,    5.54,    4.06,    3.32,    7.44,    6.20,    6.94,   10.27
200311,    1.68,    0.84,    1.70,    2.29,    0.69,    1.90,    1.31,    1.04,    3.31,    1.70,    0.10,    1.19,    3.01,    1.13,    1.49,    1.00,    1.09,    1.80,    5.19
200312,    3.92,    4.43,    4.43,    4.53,    4.01,    4.68,    5.82,    4.40,    3.04,    5.70,    3.00,    5.36,    3.64,    5.79,    5.85,    2.94,    6.31,    2.77,    3.36
200401,    6.72,    0.97,    2.38,    1.51,    0.94,    1.43,    3.10,    1.29,    1.96,    1.41,    0.65,    1.03,    2.04,    2.81,    3.37,    1.53,    0.98,    1.47,    2.55
200402,   -0.87,    1.65,    1.85,    2.12,    1.58,    1.94,    1.60,    1.80,    2.57,    0.18,    2.45,    1.80,    2.15,    1.67,    1.54,    1.96,    1.58,    1.25,    4.12
200403,   -2.59,   -1.31,   -0.90,   -0.63,   -1.09,   -1.33,   -1.56,   -0.42,   -0.41,    0.19,   -1.85,   -1.79,   -0.62,   -1.11,   -2.00,   -0.05,   -0.89,   -0.39,   -0.44
200404,   -5.22,   -0.25,   -2.05,   -2.79,   -1.07,    0.50,   -1.41,   -3.44,   -2.99,   -2.02,   -0.49,    1.55,   -1.09,   -0.37,   -2.37,   -4.13,   -2.54,   -3.11,   -2.86
200405,    2.28,    1.57,    0.83,    0.37,    2.12,    0.48,    1.06,    1.26,   -1.00,    3.66,    1.21,    0.38,    0.63,    0.55,    1.54,    0.67,    2.00,    1.08,   -3.37
200406,    1.16,    1.95,    1.60,    2.92,    1.83,    1.38,    2.91,    1.80,    3.00,    3.39,    0.88,    2.21,    0.11,    2.55,    3.25,    0.98,    2.83,    1.55,    4.73
200407,   -9.01,   -5.78,   -2.59,   -0.95,   -7.31,   -3.78,   -2.04,   -2.28,   -0.25,   -8.35,   -5.97,   -3.55,   -4.38,   -1.09,   -3.56,   -2.42,   -2.14,   -0.36,   -0.01
200408,   -2.72,   -1.16,    0.91,    2.11,   -1.97,    0.58,    0.42,    2.04,    1.66,   -1.54,   -2.51,   -0.03,    2.09,    0.07,    0.99,    1.14,    2.87,    2.08,    0.78
200409,    4.24,    1.77,    0.68,    2.04,    2.24,    1.41,    1.13,   -0.61,    3.13,    2.42,    2.01,    1.13,    2.10,    1.44,    0.62,   -1.45,    0.17,    3.25,    2.89
200410,    2.20,    1.89,    0.88,    1.73,    2.18,    1.81,    0.74,    1.14,    1.39,    1.90,    2.53,    1.49,    2.61,    2.24,   -1.72,   -0.19,    2.34,    1.43,    1.28
200411,    7.41,    4.11,    4.55,    5.02,    4.52,    3.90,    4.93,    3.50,    5.88,    3.70,    5.52,    3.55,    4.77,    4.25,    6.08,    3.46,    3.53,    5.80,    6.05
200412,    5.37,    3.29,    3.80,    3.10,    3.28,    3.16,    3.83,    4.36,    2.49,    3.49,    3.03,    3.29,    2.83,    3.51,    4.37,    4.57,    4.19,    2.31,    2.87
200501,   -6.72,   -4.06,   -1.25,   -0.76,   -4.99,   -2.31,   -1.36,   -1.16,   -0.42,   -6.66,   -2.98,   -2.75,   -1.29,   -1.63,   -0.92,   -0.94,   -1.34,    0.02,   -1.36
